31768.87067 31768.87067 31768.87067 32200.84817 32200.84817 32200.84817 32634.48417 32634.48417 32634.48417
32199.37768 32199.37768 32199.37768 32633.52118 32633.52118 32633.52118 33069.30318 33069.30318 33069.30318
32632.05917 32632.05917 32632.05917 33068.34717 33068.34717 33068.34717 33506.25467 33506.25467 33506.25467
33066.89367 33066.89367 33066.89367 33505.30667 33505.30667 33505.30667 33945.31818 33945.31818 33945.31818
33503.86118 33503.86118 33503.86118 33944.37768 33944.37768 33944.37768 34386.47317 34386.47317 34386.47317
33942.94018 33942.94018 33942.94018 34385.54018 34385.54018 34385.54018 34829.69818 34829.69818 34829.69818
34384.11017 34384.11017 34384.11017 34828.77217 34828.77217 34828.77217 35274.97218 35274.97218 35274.97218
34827.35068 34827.35068 34827.35068 35274.05317 35274.05317 35274.05317 35722.27367 35722.27367 35722.27367
35272.63868 35272.63868 35272.63868 35721.36217 35721.36217 35721.36217 36171.58118 36171.58118 36171.58118
35719.95518 35719.95518 35719.95518 36170.67668 36170.67668 36170.67668 36622.87368 36622.87368 36622.87368
36169.27718 36169.27718 36169.27718 36621.97518 36621.97518 36621.97518 37076.12818 37076.12818 37076.12818
36620.58317 36620.58317 36620.58317 37075.23668 37075.23668 37075.23668 37531.32318 37531.32318 37531.32318
37073.85168 37073.85168 37073.85168 37530.43818 37530.43818 37530.43818 37988.43718 37988.43718 37988.43718
37529.06018 37529.06018 37529.06018 37987.55817 37987.55817 37987.55817 38447.44667 38447.44667 38447.44667
37986.18718 37986.18718 37986.18718 38446.57468 38446.57468 38446.57468 38908.33068 38908.33068 38908.33068
38445.21018 38445.21018 38445.21018 38907.46518 38907.46518 38907.46518 39371.06617 39371.06617 39371.06617
38906.10717 38906.10717 38906.10717 39370.20618 39370.20618 39370.20618 39835.63018 39835.63018 39835.63018
39368.85468 39368.85468 39368.85468 39834.77618 39834.77618 39834.77618 40301.99918 40301.99918 40301.99918
39833.43118 39833.43118 39833.43118 40301.15168 40301.15168 40301.15168 40770.15218 40770.15218 40770.15218
40299.81268 40299.81268 40299.81268 40769.30968 40769.30968 40769.30968 41240.06418 41240.06418 41240.06418
40767.97718 40767.97718 40767.97718 41239.22718 41239.22718 41239.22718 41711.71218 41711.71218 41711.71218
41237.90118 41237.90118 41237.90118 41710.88118 41710.88118 41710.88118 42185.07368 42185.07368 42185.07368
41709.56118 41709.56118 41709.56118 42184.24818 42184.24818 42184.24818 42660.12418 42660.12418 42660.12418
42182.93368 42182.93368 42182.93368 42659.30418 42659.30418 42659.30418 43136.84067 43136.84067 43136.84067
42657.99568 42657.99568 42657.99568 43136.02618 43136.02618 43136.02618 43615.19868 43615.19868 43615.19868
43134.72318 43134.72318 43134.72318 43614.38918 43614.38918 43614.38918 44095.17468 44095.17468 44095.17468
43613.09168 43613.09168 43613.09168 44094.37018 44094.37018 44094.37018 44576.74418 44576.74418 44576.74418
44093.07818 44093.07818 44093.07818 44575.94518 44575.94518 44575.94518 45059.88218 45059.88218 45059.88218
44574.65818 44574.65818 44574.65818 45059.08868 45059.08868 45059.08868 45544.56568 45544.56568 45544.56568
45057.80718 45057.80718 45057.80718 45543.77668 45543.77668 45543.77668 46030.76918 46030.76918 46030.76918
45542.50068 45542.50068 45542.50068 46029.98518 46029.98518 46029.98518 46518.46868 46518.46868 46518.46868
46028.71418 46028.71418 46028.71418 46517.68918 46517.68918 46517.68918 47007.63818 47007.63818 47007.63818
46516.42267 46516.42267 46516.42267 47006.86318 47006.86318 47006.86318 47498.25318 47498.25318 47498.25318
