25953.34365 25953.34365 25953.34365 26357.25365 26357.25365 26357.25365 26763.18165 26763.18165 26763.18165
26355.62965 26355.62965 26355.62965 26762.07015 26762.07015 26762.07015 27170.51165 27170.51165 27170.51165
26760.45715 26760.45715 26760.45715 27169.41065 27169.41065 27169.41065 27580.34765 27580.34765 27580.34765
27167.80865 27167.80865 27167.80865 27579.25665 27579.25665 27579.25665 27992.67215 27992.67215 27992.67215
27577.66565 27577.66565 27577.66565 27991.59115 27991.59115 27991.59115 28407.46665 28407.46665 28407.46665
27990.01115 27990.01115 27990.01115 28406.39565 28406.39565 28406.39565 28824.71265 28824.71265 28824.71265
28404.82565 28404.82565 28404.82565 28823.65115 28823.65115 28823.65115 29244.39215 29244.39215 29244.39215
28822.09165 28822.09165 28822.09165 29243.34015 29243.34015 29243.34015 29666.48665 29666.48665 29666.48665
29241.79115 29241.79115 29241.79115 29665.44415 29665.44415 29665.44415 30090.97715 30090.97715 30090.97715
29663.90465 29663.90465 29663.90465 30089.94365 30089.94365 30089.94365 30517.84465 30517.84465 30517.84465
30088.41415 30088.41415 30088.41415 30516.82065 30516.82065 30516.82065 30947.07065 30947.07065 30947.07065
30515.30065 30515.30065 30515.30065 30946.05515 30946.05515 30946.05515 31378.63565 31378.63565 31378.63565
30944.54515 30944.54515 30944.54515 31377.62915 31377.62915 31377.62915 31812.52065 31812.52065 31812.52065
31376.12815 31376.12815 31376.12815 31811.52265 31811.52265 31811.52265 32248.70565 32248.70565 32248.70565
31810.03065 31810.03065 31810.03065 32247.71665 32247.71665 32247.71665 32687.17215 32687.17215 32687.17215
32246.23365 32246.23365 32246.23365 32686.19065 32686.19065 32686.19065 33127.89865 33127.89865 33127.89865
32684.71665 32684.71665 32684.71665 33126.92665 33126.92665 33126.92665 33570.86715 33570.86715 33570.86715
33125.46115 33125.46115 33125.46115 33569.90315 33569.90315 33569.90315 34016.05715 34016.05715 34016.05715
33568.44615 33568.44615 33568.44615 34015.10065 34015.10065 34015.10065 34463.44765 34463.44765 34463.44765
34013.65215 34013.65215 34013.65215 34462.49915 34462.49915 34462.49915 34913.01965 34913.01965 34913.01965
34461.05915 34461.05915 34461.05915 34912.07865 34912.07865 34912.07865 35364.75215 35364.75215 35364.75215
34910.64665 34910.64665 34910.64665 35363.81815 35363.81815 35363.81815 35818.62415 35818.62415 35818.62415
35362.39465 35362.39465 35362.39465 35817.69815 35817.69815 35817.69815 36274.61515 36274.61515 36274.61515
35816.28165 35816.28165 35816.28165 36273.69615 36273.69615 36273.69615 36732.70465 36732.70465 36732.70465
36272.28815 36272.28815 36272.28815 36731.79315 36731.79315 36731.79315 37192.87165 37192.87165 37192.87165
36730.39265 36730.39265 36730.39265 37191.96715 37191.96715 37191.96715 37655.09415 37655.09415 37655.09415
37190.57415 37190.57415 37190.57415 37654.19715 37654.19715 37654.19715 38119.35265 38119.35265 38119.35265
37652.81115 37652.81115 37652.81115 38118.46165 38118.46165 38118.46165 38585.62365 38585.62365 38585.62365
38117.08365 38117.08365 38117.08365 38584.74015 38584.74015 38584.74015 39053.88715 39053.88715 39053.88715
38583.36865 38583.36865 38583.36865 39053.01015 39053.01015 39053.01015 39524.12065 39524.12065 39524.12065
39051.64565 39051.64565 39051.64565 39523.25015 39523.25015 39523.25015 39996.30265 39996.30265 39996.30265
39521.89265 39521.89265 39521.89265 39995.43815 39995.43815 39995.43815 40470.41065 40470.41065 40470.41065
39994.08765 39994.08765 39994.08765 40469.55265 40469.55265 40469.55265 40946.42315 40946.42315 40946.42315
40468.20965 40468.20965 40468.20965 40945.57165 40945.57165 40945.57165 41424.31765 41424.31765 41424.31765
40944.23465 40944.23465 40944.23465 41423.47215 41423.47215 41423.47215 41904.07115 41904.07115 41904.07115
41422.14165 41422.14165 41422.14165 41903.23215 41903.23215 41903.23215 42385.66265 42385.66265 42385.66265
41901.90815 41901.90815 41901.90815 42384.82865 42384.82865 42384.82865 42869.06765 42869.06765 42869.06765
42383.51115 42383.51115 42383.51115 42868.24015 42868.24015 42868.24015 43354.26415 43354.26415 43354.26415
42866.92815 42866.92815 42866.92815 43353.44265 43353.44265 43353.44265 43841.22915 43841.22915 43841.22915
43352.13665 43352.13665 43352.13665 43840.41315 43840.41315 43840.41315 44329.93915 44329.93915 44329.93915
43839.11365 43839.11365 43839.11365 44329.12915 44329.12915 44329.12915 44820.37165 44820.37165 44820.37165
44327.83515 44327.83515 44327.83515 44819.56665 44819.56665 44819.56665 45312.50265 45312.50265 45312.50265
44818.27865 44818.27865 44818.27865 45311.70315 45311.70315 45311.70315 45806.30865 45806.30865 45806.30865
45310.42065 45310.42065 45310.42065 45805.51415 45805.51415 45805.51415 46301.76565 46301.76565 46301.76565
45804.23765 45804.23765 45804.23765 46300.97665 46300.97665 46300.97665 46798.85015 46798.85015 46798.85015
46299.70565 46299.70565 46299.70565 46798.06665 46798.06665 46798.06665 47297.53865 47297.53865 47297.53865
46796.80065 46796.80065 46796.80065 47296.75915 47296.75915 47296.75915 47797.80615 47797.80615 47797.80615
47295.49915 47295.49915 47295.49915 47797.03215 47797.03215 47797.03215 48299.62865 48299.62865 48299.62865
